model_key,model_label,person_index,action_verb_count,bullet_count,char_count,explanation_connector_count,line_count,medical_disclaimer_present,numeric_evidence_count,required_heading_count,required_heading_coverage,word_count,quality_status,generation_seconds,predicted_body_age_years
teacher_llama31_8b,Teacher: Llama 3.1 8B,567,8,4,2766,2,22,1,22,5,1.0,407,passed,5.6979999999999995,76.32
teacher_llama31_8b,Teacher: Llama 3.1 8B,568,8,14,2844,4,27,1,23,5,1.0,418,passed,5.945,63.54
teacher_llama31_8b,Teacher: Llama 3.1 8B,569,6,7,2694,3,25,1,23,5,1.0,397,passed,5.666,82.98
teacher_llama31_8b,Teacher: Llama 3.1 8B,570,12,5,2781,2,23,1,15,5,1.0,414,passed,5.57,78.21
teacher_llama31_8b,Teacher: Llama 3.1 8B,571,10,5,2779,2,23,1,13,5,1.0,423,passed,5.7139999999999995,48.92
teacher_llama31_8b,Teacher: Llama 3.1 8B,572,10,5,3335,5,23,1,13,5,1.0,487,passed,6.399,28.93
teacher_llama31_8b,Teacher: Llama 3.1 8B,573,8,4,3175,2,22,1,17,5,1.0,469,passed,6.184,41.46
teacher_llama31_8b,Teacher: Llama 3.1 8B,574,14,5,3111,1,23,1,13,5,1.0,458,passed,6.111000000000001,70.63
teacher_llama31_8b,Teacher: Llama 3.1 8B,575,9,4,2493,2,22,1,12,5,1.0,361,passed,4.834,47.84
teacher_llama31_8b,Teacher: Llama 3.1 8B,576,9,8,2784,2,26,1,18,5,1.0,400,passed,5.612,69.25
teacher_llama31_8b,Teacher: Llama 3.1 8B,577,16,14,3168,3,32,1,21,5,1.0,475,passed,6.504,64.58
teacher_llama31_8b,Teacher: Llama 3.1 8B,578,7,7,2305,2,25,1,11,5,1.0,344,passed,4.7219999999999995,79.27
teacher_llama31_8b,Teacher: Llama 3.1 8B,579,8,5,2473,3,23,1,9,5,1.0,369,passed,4.909,49.92
teacher_llama31_8b,Teacher: Llama 3.1 8B,580,16,14,3140,3,27,1,22,5,1.0,457,passed,6.266,56.44
teacher_llama31_8b,Teacher: Llama 3.1 8B,581,18,17,3032,0,30,1,22,5,1.0,435,passed,6.0920000000000005,43.7
teacher_llama31_8b,Teacher: Llama 3.1 8B,582,8,7,3147,2,25,1,17,5,1.0,448,passed,6.255,76.56
teacher_llama31_8b,Teacher: Llama 3.1 8B,583,14,6,3231,2,24,1,12,5,1.0,468,passed,6.132000000000001,79.58
teacher_llama31_8b,Teacher: Llama 3.1 8B,584,11,15,2659,3,28,1,16,5,1.0,397,passed,5.375,74.18
teacher_llama31_8b,Teacher: Llama 3.1 8B,585,7,6,2915,3,29,1,30,5,1.0,440,passed,6.329,58.95
teacher_llama31_8b,Teacher: Llama 3.1 8B,586,7,7,2827,3,25,1,15,5,1.0,422,passed,5.769,77.99
teacher_llama31_8b,Teacher: Llama 3.1 8B,587,9,3,2328,1,21,1,16,5,1.0,343,passed,4.72,28.83
teacher_llama31_8b,Teacher: Llama 3.1 8B,588,7,4,2754,3,22,1,14,5,1.0,392,passed,5.24,54.26
teacher_llama31_8b,Teacher: Llama 3.1 8B,589,10,24,3041,3,38,1,27,5,1.0,456,passed,6.431,59.85
teacher_llama31_8b,Teacher: Llama 3.1 8B,590,14,13,2705,3,26,1,17,5,1.0,400,passed,5.381,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,591,9,4,2823,2,22,1,16,5,1.0,416,passed,5.537000000000001,56.67
teacher_llama31_8b,Teacher: Llama 3.1 8B,592,8,5,2815,2,23,1,9,5,1.0,421,passed,5.5089999999999995,58.17
teacher_llama31_8b,Teacher: Llama 3.1 8B,593,11,14,3259,5,27,1,19,5,1.0,486,passed,6.659,63.23
teacher_llama31_8b,Teacher: Llama 3.1 8B,594,10,4,2705,3,22,1,9,5,1.0,405,passed,5.319,75.78
teacher_llama31_8b,Teacher: Llama 3.1 8B,595,10,6,2715,1,24,1,13,5,1.0,396,passed,5.271,34.97
teacher_llama31_8b,Teacher: Llama 3.1 8B,596,14,16,2800,2,29,1,19,5,1.0,398,passed,5.518,64.55
teacher_llama31_8b,Teacher: Llama 3.1 8B,597,10,5,2454,1,23,1,17,5,1.0,354,passed,4.956,70.34
teacher_llama31_8b,Teacher: Llama 3.1 8B,598,7,4,2793,2,22,1,10,5,1.0,408,passed,5.37,27.85
teacher_llama31_8b,Teacher: Llama 3.1 8B,599,8,5,2614,1,23,1,14,5,1.0,379,passed,5.073,30.49
teacher_llama31_8b,Teacher: Llama 3.1 8B,600,10,5,2750,2,23,1,13,5,1.0,399,passed,5.404,52.14
teacher_llama31_8b,Teacher: Llama 3.1 8B,601,8,6,2658,2,29,1,20,5,1.0,382,passed,5.504,64.62
teacher_llama31_8b,Teacher: Llama 3.1 8B,602,12,17,3122,2,30,1,21,5,1.0,453,passed,6.24,86.27
teacher_llama31_8b,Teacher: Llama 3.1 8B,603,11,15,2650,1,28,1,25,5,1.0,390,passed,5.575,56.56
teacher_llama31_8b,Teacher: Llama 3.1 8B,604,8,11,2917,3,33,1,23,5,1.0,423,passed,6.0,54.9
teacher_llama31_8b,Teacher: Llama 3.1 8B,605,8,5,2555,2,23,1,13,5,1.0,381,passed,5.178999999999999,74.16
teacher_llama31_8b,Teacher: Llama 3.1 8B,606,9,15,3145,2,28,1,17,5,1.0,455,passed,6.24,59.84
teacher_llama31_8b,Teacher: Llama 3.1 8B,607,10,5,2948,2,23,1,13,5,1.0,427,passed,5.6979999999999995,71.27
teacher_llama31_8b,Teacher: Llama 3.1 8B,608,10,4,2647,2,22,1,10,5,1.0,388,passed,5.13,62.8
teacher_llama31_8b,Teacher: Llama 3.1 8B,609,6,5,3183,4,23,1,12,5,1.0,473,passed,6.135,53.74
teacher_llama31_8b,Teacher: Llama 3.1 8B,610,8,10,3150,2,29,1,11,5,1.0,456,passed,6.109,35.71
teacher_llama31_8b,Teacher: Llama 3.1 8B,611,7,5,2993,3,23,1,15,5,1.0,434,passed,5.8020000000000005,83.22
teacher_llama31_8b,Teacher: Llama 3.1 8B,612,13,17,2905,1,30,1,21,5,1.0,426,passed,5.86,44.24
teacher_llama31_8b,Teacher: Llama 3.1 8B,613,13,16,2698,1,29,1,16,5,1.0,380,passed,5.388,69.38
teacher_llama31_8b,Teacher: Llama 3.1 8B,614,10,3,2986,2,26,1,20,5,1.0,438,passed,6.059,65.35
teacher_llama31_8b,Teacher: Llama 3.1 8B,615,12,4,2707,1,23,1,13,5,1.0,387,passed,5.308,37.54
teacher_llama31_8b,Teacher: Llama 3.1 8B,616,11,6,2793,1,24,1,15,5,1.0,412,passed,5.603,89.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,617,14,4,2505,2,22,1,13,5,1.0,370,passed,5.074,71.33
teacher_llama31_8b,Teacher: Llama 3.1 8B,618,9,6,2639,3,25,1,12,5,1.0,384,passed,5.25,65.1
teacher_llama31_8b,Teacher: Llama 3.1 8B,619,9,4,2803,5,22,1,18,5,1.0,415,passed,5.489,23.71
teacher_llama31_8b,Teacher: Llama 3.1 8B,620,11,4,3024,3,26,1,16,5,1.0,433,passed,6.0360000000000005,41.4
teacher_llama31_8b,Teacher: Llama 3.1 8B,621,14,4,2942,2,22,1,17,5,1.0,443,passed,5.968,20.54
teacher_llama31_8b,Teacher: Llama 3.1 8B,622,12,6,2824,3,24,1,27,5,1.0,423,passed,6.02,62.36
teacher_llama31_8b,Teacher: Llama 3.1 8B,623,10,6,3072,3,25,1,14,5,1.0,442,passed,6.055,37.98
teacher_llama31_8b,Teacher: Llama 3.1 8B,624,12,15,2940,1,28,1,20,5,1.0,423,passed,5.995,59.61
teacher_llama31_8b,Teacher: Llama 3.1 8B,625,8,5,2681,2,23,1,19,5,1.0,405,passed,5.483,62.22
teacher_llama31_8b,Teacher: Llama 3.1 8B,626,9,5,3008,1,23,1,23,5,1.0,453,passed,6.055,26.6
teacher_llama31_8b,Teacher: Llama 3.1 8B,627,10,7,3086,3,26,1,18,5,1.0,448,passed,6.202999999999999,85.72
teacher_llama31_8b,Teacher: Llama 3.1 8B,628,6,5,2858,4,23,1,17,5,1.0,423,passed,5.79,66.9
teacher_llama31_8b,Teacher: Llama 3.1 8B,629,16,26,2745,0,40,1,30,5,1.0,397,passed,6.0489999999999995,35.64
teacher_llama31_8b,Teacher: Llama 3.1 8B,630,9,16,3235,2,34,1,9,5,1.0,453,passed,6.4,75.66
teacher_llama31_8b,Teacher: Llama 3.1 8B,631,9,4,2757,3,22,1,18,5,1.0,411,passed,5.422000000000001,34.13
teacher_llama31_8b,Teacher: Llama 3.1 8B,632,11,6,3511,2,30,1,21,5,1.0,509,passed,6.819,70.47
teacher_llama31_8b,Teacher: Llama 3.1 8B,633,7,6,2804,5,24,1,8,5,1.0,397,passed,5.375,34.54
teacher_llama31_8b,Teacher: Llama 3.1 8B,634,11,7,2672,3,25,1,13,5,1.0,390,passed,5.297000000000001,43.73
teacher_llama31_8b,Teacher: Llama 3.1 8B,635,14,14,2780,1,27,1,17,5,1.0,410,passed,5.5329999999999995,59.9
teacher_llama31_8b,Teacher: Llama 3.1 8B,636,9,17,3026,5,30,1,21,5,1.0,444,passed,6.08,70.99
teacher_llama31_8b,Teacher: Llama 3.1 8B,637,22,21,3437,2,40,1,12,5,1.0,483,passed,6.766,29.48
teacher_llama31_8b,Teacher: Llama 3.1 8B,638,10,4,2850,2,22,1,9,5,1.0,418,passed,5.511,50.79
teacher_llama31_8b,Teacher: Llama 3.1 8B,639,8,6,3063,4,24,1,16,5,1.0,458,passed,6.159,63.28
teacher_llama31_8b,Teacher: Llama 3.1 8B,640,6,4,3042,2,22,1,14,5,1.0,450,passed,5.978,50.43
teacher_llama31_8b,Teacher: Llama 3.1 8B,641,10,5,2651,1,23,1,17,5,1.0,405,passed,5.531000000000001,76.05
teacher_llama31_8b,Teacher: Llama 3.1 8B,642,9,5,2827,1,23,1,18,5,1.0,428,passed,5.768,73.52
teacher_llama31_8b,Teacher: Llama 3.1 8B,643,9,6,2812,3,24,1,9,5,1.0,417,passed,5.5,45.33
teacher_llama31_8b,Teacher: Llama 3.1 8B,644,10,4,2817,2,22,1,8,5,1.0,410,passed,5.324,22.95
teacher_llama31_8b,Teacher: Llama 3.1 8B,645,7,5,3490,5,24,1,15,5,1.0,501,passed,6.587000000000001,41.69
teacher_llama31_8b,Teacher: Llama 3.1 8B,646,9,10,3159,3,28,1,9,5,1.0,469,passed,6.187,23.26
teacher_llama31_8b,Teacher: Llama 3.1 8B,647,10,4,2534,3,22,1,16,5,1.0,382,passed,5.178,52.25
teacher_llama31_8b,Teacher: Llama 3.1 8B,648,9,7,2968,3,25,1,14,5,1.0,445,passed,6.109,73.15
teacher_llama31_8b,Teacher: Llama 3.1 8B,649,8,3,2682,2,21,1,12,5,1.0,399,passed,5.187,53.66
teacher_llama31_8b,Teacher: Llama 3.1 8B,650,12,16,2672,0,29,1,23,5,1.0,384,passed,5.461,55.77
teacher_llama31_8b,Teacher: Llama 3.1 8B,651,10,11,3002,3,29,1,19,5,1.0,435,passed,6.074,60.59
teacher_llama31_8b,Teacher: Llama 3.1 8B,652,4,5,2827,6,23,1,17,5,1.0,415,passed,5.57,82.13
teacher_llama31_8b,Teacher: Llama 3.1 8B,653,8,4,3304,4,22,1,18,5,1.0,499,passed,6.565,46.05
teacher_llama31_8b,Teacher: Llama 3.1 8B,654,11,6,2703,3,24,1,15,5,1.0,403,passed,5.462000000000001,65.77
teacher_llama31_8b,Teacher: Llama 3.1 8B,655,11,5,2747,2,24,1,11,5,1.0,394,passed,5.2139999999999995,48.99
teacher_llama31_8b,Teacher: Llama 3.1 8B,656,7,5,2641,3,23,1,12,5,1.0,383,passed,5.0169999999999995,37.91
teacher_llama31_8b,Teacher: Llama 3.1 8B,657,9,7,2928,5,25,1,15,5,1.0,427,passed,5.785,70.61
teacher_llama31_8b,Teacher: Llama 3.1 8B,658,11,5,2270,1,23,1,20,5,1.0,334,passed,4.703,59.54
teacher_llama31_8b,Teacher: Llama 3.1 8B,659,10,4,3314,2,22,1,16,5,1.0,484,passed,6.269,58.95
teacher_llama31_8b,Teacher: Llama 3.1 8B,660,12,16,2688,2,29,1,19,5,1.0,394,passed,5.432,70.27
teacher_llama31_8b,Teacher: Llama 3.1 8B,661,11,7,3110,3,25,1,12,5,1.0,468,passed,6.184,72.25
teacher_llama31_8b,Teacher: Llama 3.1 8B,662,9,5,2474,1,23,1,13,5,1.0,353,passed,4.908,77.09
teacher_llama31_8b,Teacher: Llama 3.1 8B,663,9,6,3348,3,24,1,19,5,1.0,492,passed,6.707999999999999,52.29
teacher_llama31_8b,Teacher: Llama 3.1 8B,664,15,15,2791,3,34,1,11,5,1.0,393,passed,5.5,56.15
teacher_llama31_8b,Teacher: Llama 3.1 8B,665,5,5,2638,4,23,1,20,5,1.0,389,passed,5.4479999999999995,85.98
teacher_llama31_8b,Teacher: Llama 3.1 8B,666,8,8,2646,3,26,1,18,5,1.0,381,passed,5.432,78.49
teacher_llama31_8b,Teacher: Llama 3.1 8B,667,10,5,2486,2,23,1,14,5,1.0,371,passed,4.931,79.42
teacher_llama31_8b,Teacher: Llama 3.1 8B,668,9,5,3037,3,23,1,15,5,1.0,438,passed,5.686,31.13
teacher_llama31_8b,Teacher: Llama 3.1 8B,669,10,7,2785,2,25,1,13,5,1.0,410,passed,5.426,36.68
teacher_llama31_8b,Teacher: Llama 3.1 8B,670,11,6,2684,3,24,1,13,5,1.0,402,passed,5.39,35.11
teacher_llama31_8b,Teacher: Llama 3.1 8B,671,10,4,2860,1,22,1,14,5,1.0,437,passed,5.909,83.18
teacher_llama31_8b,Teacher: Llama 3.1 8B,672,10,4,3260,4,22,1,6,5,1.0,472,passed,6.01,37.12
teacher_llama31_8b,Teacher: Llama 3.1 8B,673,13,14,3118,2,32,1,15,5,1.0,450,passed,6.267,52.62
teacher_llama31_8b,Teacher: Llama 3.1 8B,674,10,4,2798,1,22,1,15,5,1.0,417,passed,5.67,60.08
teacher_llama31_8b,Teacher: Llama 3.1 8B,675,9,4,2789,3,23,1,9,5,1.0,420,passed,5.452999999999999,49.83
teacher_llama31_8b,Teacher: Llama 3.1 8B,676,13,5,2827,2,23,1,9,5,1.0,411,passed,5.391,61.82
teacher_llama31_8b,Teacher: Llama 3.1 8B,677,15,6,3536,2,29,1,31,5,1.0,523,passed,7.232,62.49
teacher_llama31_8b,Teacher: Llama 3.1 8B,678,7,7,2462,3,25,1,16,5,1.0,355,passed,4.947,82.23
teacher_llama31_8b,Teacher: Llama 3.1 8B,679,7,4,2081,1,22,1,12,5,1.0,303,passed,4.199,79.53
teacher_llama31_8b,Teacher: Llama 3.1 8B,680,14,14,2872,1,27,1,20,5,1.0,410,passed,5.64,39.59
teacher_llama31_8b,Teacher: Llama 3.1 8B,681,6,4,3381,4,22,1,20,5,1.0,498,passed,6.787999999999999,38.14
teacher_llama31_8b,Teacher: Llama 3.1 8B,682,10,7,3132,2,25,1,8,5,1.0,439,passed,5.834,25.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,683,14,14,2599,3,27,1,22,5,1.0,388,passed,5.534,58.3
teacher_llama31_8b,Teacher: Llama 3.1 8B,684,12,14,2659,1,27,1,19,5,1.0,387,passed,5.437,56.96
teacher_llama31_8b,Teacher: Llama 3.1 8B,685,6,10,2777,1,28,1,11,5,1.0,404,passed,5.42,82.76
teacher_llama31_8b,Teacher: Llama 3.1 8B,686,10,7,2667,2,25,1,12,5,1.0,396,passed,5.3629999999999995,66.64
teacher_llama31_8b,Teacher: Llama 3.1 8B,687,9,16,3448,5,34,1,18,5,1.0,494,passed,6.981,19.78
teacher_llama31_8b,Teacher: Llama 3.1 8B,688,7,4,2502,2,22,1,16,5,1.0,380,passed,5.171,53.06
teacher_llama31_8b,Teacher: Llama 3.1 8B,689,9,6,3021,2,25,1,8,5,1.0,444,review_needed,5.619,79.95
teacher_llama31_8b,Teacher: Llama 3.1 8B,690,9,4,2281,1,22,1,11,5,1.0,337,passed,4.477,73.03
teacher_llama31_8b,Teacher: Llama 3.1 8B,691,5,0,2332,3,19,1,9,5,1.0,345,passed,4.381,73.51
teacher_llama31_8b,Teacher: Llama 3.1 8B,692,11,4,2450,2,22,1,14,5,1.0,350,passed,4.752,27.11
teacher_llama31_8b,Teacher: Llama 3.1 8B,693,10,6,3430,3,24,1,19,5,1.0,499,passed,6.6129999999999995,69.32
teacher_llama31_8b,Teacher: Llama 3.1 8B,694,11,7,2657,2,26,1,13,5,1.0,375,passed,5.042,79.28
teacher_llama31_8b,Teacher: Llama 3.1 8B,695,9,7,2852,3,25,1,13,5,1.0,404,passed,5.484,35.81
teacher_llama31_8b,Teacher: Llama 3.1 8B,696,13,13,2464,0,26,1,14,5,1.0,351,passed,4.927,22.27
teacher_llama31_8b,Teacher: Llama 3.1 8B,697,10,5,2855,2,23,1,17,5,1.0,416,passed,5.681,78.44
teacher_llama31_8b,Teacher: Llama 3.1 8B,698,8,6,2706,3,24,1,18,5,1.0,393,passed,5.497000000000001,79.88
teacher_llama31_8b,Teacher: Llama 3.1 8B,699,12,15,2806,2,28,1,22,5,1.0,417,passed,5.831,45.99
teacher_llama31_8b,Teacher: Llama 3.1 8B,700,13,7,3053,2,25,1,12,5,1.0,435,passed,5.746,49.26
teacher_llama31_8b,Teacher: Llama 3.1 8B,701,11,5,2847,2,23,1,8,5,1.0,416,passed,5.5360000000000005,41.73
teacher_llama31_8b,Teacher: Llama 3.1 8B,702,10,4,2748,2,22,1,15,5,1.0,406,passed,5.5089999999999995,50.32
teacher_llama31_8b,Teacher: Llama 3.1 8B,703,7,3,2503,1,21,1,18,5,1.0,367,passed,4.962,33.52
teacher_llama31_8b,Teacher: Llama 3.1 8B,704,16,24,2871,0,38,1,23,5,1.0,417,passed,5.97,76.74
teacher_llama31_8b,Teacher: Llama 3.1 8B,705,10,4,2721,2,22,1,9,5,1.0,398,passed,5.184,83.7
teacher_llama31_8b,Teacher: Llama 3.1 8B,706,10,4,2586,3,22,1,9,5,1.0,383,passed,5.048,72.07
teacher_llama31_8b,Teacher: Llama 3.1 8B,707,12,5,2822,1,23,1,11,5,1.0,421,passed,5.472,22.45
teacher_llama31_8b,Teacher: Llama 3.1 8B,708,10,4,2727,1,22,1,13,5,1.0,402,passed,5.37,23.85
teacher_llama31_8b,Teacher: Llama 3.1 8B,709,7,5,3077,4,23,1,16,5,1.0,459,passed,6.244,47.2
teacher_llama31_8b,Teacher: Llama 3.1 8B,710,7,3,2850,1,21,1,15,5,1.0,418,passed,5.57,29.94
teacher_llama31_8b,Teacher: Llama 3.1 8B,711,13,6,2946,3,24,1,9,5,1.0,423,passed,5.529,25.08
teacher_llama31_8b,Teacher: Llama 3.1 8B,712,10,2,2416,1,20,1,16,5,1.0,367,passed,4.868,35.37
teacher_llama31_8b,Teacher: Llama 3.1 8B,713,12,7,3142,1,32,1,16,5,1.0,449,passed,6.184,63.9
teacher_llama31_8b,Teacher: Llama 3.1 8B,714,11,5,2674,2,24,1,11,5,1.0,394,passed,5.114,79.29
teacher_llama31_8b,Teacher: Llama 3.1 8B,715,15,20,2404,0,33,1,23,5,1.0,358,passed,5.112,61.89
teacher_llama31_8b,Teacher: Llama 3.1 8B,716,14,16,2620,0,29,1,23,5,1.0,382,passed,5.401,68.52
teacher_llama31_8b,Teacher: Llama 3.1 8B,717,10,3,2554,1,21,1,15,5,1.0,379,passed,5.055,52.53
teacher_llama31_8b,Teacher: Llama 3.1 8B,718,17,20,2414,0,33,1,25,5,1.0,353,passed,5.151,70.02
teacher_llama31_8b,Teacher: Llama 3.1 8B,719,7,7,2710,2,25,1,20,5,1.0,404,passed,5.61,66.55
teacher_llama31_8b,Teacher: Llama 3.1 8B,720,16,9,3609,1,34,1,21,5,1.0,524,passed,7.257000000000001,73.31
teacher_llama31_8b,Teacher: Llama 3.1 8B,721,8,8,3612,3,26,1,22,5,1.0,525,passed,6.931,75.1
teacher_llama31_8b,Teacher: Llama 3.1 8B,722,9,5,2581,3,23,1,8,5,1.0,375,passed,4.974,82.99
teacher_llama31_8b,Teacher: Llama 3.1 8B,723,9,6,3075,2,24,1,18,5,1.0,454,passed,6.064,66.86
teacher_llama31_8b,Teacher: Llama 3.1 8B,724,12,6,2688,2,24,1,13,5,1.0,387,passed,5.356,89.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,725,7,3,2801,4,21,1,7,5,1.0,418,passed,5.337999999999999,23.65
teacher_llama31_8b,Teacher: Llama 3.1 8B,726,20,17,2912,0,30,1,16,5,1.0,409,passed,5.726,37.09
teacher_llama31_8b,Teacher: Llama 3.1 8B,727,11,14,2991,3,27,1,23,5,1.0,439,passed,6.184,87.66
teacher_llama31_8b,Teacher: Llama 3.1 8B,728,13,15,2680,1,28,1,17,5,1.0,382,passed,5.3,76.06
teacher_llama31_8b,Teacher: Llama 3.1 8B,729,9,5,2587,3,23,1,9,5,1.0,379,passed,5.074,71.82
teacher_llama31_8b,Teacher: Llama 3.1 8B,730,13,10,2818,2,29,1,21,5,1.0,423,passed,5.9110000000000005,57.25
teacher_llama31_8b,Teacher: Llama 3.1 8B,731,8,3,2484,2,21,1,14,5,1.0,370,passed,4.992,31.44
teacher_llama31_8b,Teacher: Llama 3.1 8B,732,8,5,2789,1,23,1,10,5,1.0,395,passed,5.212999999999999,30.2
teacher_llama31_8b,Teacher: Llama 3.1 8B,733,10,8,2955,2,26,1,16,5,1.0,428,passed,5.803,63.68
teacher_llama31_8b,Teacher: Llama 3.1 8B,734,16,14,2969,2,33,1,19,5,1.0,437,passed,5.997999999999999,44.48
teacher_llama31_8b,Teacher: Llama 3.1 8B,735,8,5,2846,5,23,1,8,5,1.0,423,passed,5.644,47.25
teacher_llama31_8b,Teacher: Llama 3.1 8B,736,6,5,2555,3,23,1,13,5,1.0,371,passed,5.029,89.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,737,15,12,2968,2,31,1,17,5,1.0,441,passed,6.006,49.01
teacher_llama31_8b,Teacher: Llama 3.1 8B,738,15,15,2783,2,28,1,16,5,1.0,397,passed,5.47,77.17
teacher_llama31_8b,Teacher: Llama 3.1 8B,739,11,16,2616,2,29,1,14,5,1.0,365,passed,5.052,49.59
teacher_llama31_8b,Teacher: Llama 3.1 8B,740,8,6,3360,2,25,1,14,5,1.0,489,passed,6.473,59.42
teacher_llama31_8b,Teacher: Llama 3.1 8B,741,8,7,2885,2,25,1,14,5,1.0,427,passed,5.825,63.83
teacher_llama31_8b,Teacher: Llama 3.1 8B,742,10,4,2669,4,22,1,16,5,1.0,402,passed,5.37,55.8
teacher_llama31_8b,Teacher: Llama 3.1 8B,743,6,4,3624,2,25,1,29,5,1.0,529,passed,7.261,46.84
teacher_llama31_8b,Teacher: Llama 3.1 8B,744,14,16,2641,1,29,1,16,5,1.0,379,passed,5.32,54.59
teacher_llama31_8b,Teacher: Llama 3.1 8B,745,9,5,2798,2,23,1,12,5,1.0,409,passed,5.4670000000000005,28.67
teacher_llama31_8b,Teacher: Llama 3.1 8B,746,6,5,2617,1,23,1,12,5,1.0,383,passed,5.044,58.51
teacher_llama31_8b,Teacher: Llama 3.1 8B,747,15,13,2766,1,26,1,15,5,1.0,400,passed,5.476,47.31
teacher_llama31_8b,Teacher: Llama 3.1 8B,748,14,15,2766,1,28,1,19,5,1.0,408,passed,5.449,32.21
teacher_llama31_8b,Teacher: Llama 3.1 8B,749,10,6,2904,3,24,1,17,5,1.0,422,passed,5.577000000000001,34.89
teacher_llama31_8b,Teacher: Llama 3.1 8B,750,7,5,3095,2,23,1,16,5,1.0,451,passed,5.997999999999999,29.41
teacher_llama31_8b,Teacher: Llama 3.1 8B,751,14,6,2917,1,25,1,17,5,1.0,424,passed,5.746,48.8
teacher_llama31_8b,Teacher: Llama 3.1 8B,752,10,14,2887,4,27,1,19,5,1.0,417,passed,5.803,58.38
teacher_llama31_8b,Teacher: Llama 3.1 8B,753,9,6,2950,3,24,1,17,5,1.0,442,passed,6.045,66.59
teacher_llama31_8b,Teacher: Llama 3.1 8B,754,13,16,2992,3,35,1,17,5,1.0,448,passed,6.077999999999999,89.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,755,9,5,2636,1,23,1,10,5,1.0,398,passed,5.182,84.37
teacher_llama31_8b,Teacher: Llama 3.1 8B,756,18,3,3004,4,21,1,11,5,1.0,446,passed,5.8260000000000005,28.27
teacher_llama31_8b,Teacher: Llama 3.1 8B,757,11,5,2938,2,23,1,12,5,1.0,444,passed,5.825,42.76
teacher_llama31_8b,Teacher: Llama 3.1 8B,758,5,6,2946,2,25,1,10,5,1.0,420,passed,5.574,51.49
teacher_llama31_8b,Teacher: Llama 3.1 8B,759,7,4,2292,2,22,1,10,5,1.0,347,passed,4.593999999999999,77.21
teacher_llama31_8b,Teacher: Llama 3.1 8B,760,8,17,2617,2,30,1,17,5,1.0,381,passed,5.506,18.0
teacher_llama31_8b,Teacher: Llama 3.1 8B,761,15,16,2774,1,29,1,22,5,1.0,399,passed,5.537999999999999,82.03
teacher_llama31_8b,Teacher: Llama 3.1 8B,762,7,6,2884,1,24,1,10,5,1.0,420,passed,5.525,21.62
teacher_llama31_8b,Teacher: Llama 3.1 8B,763,10,3,3007,3,22,1,9,5,1.0,441,passed,5.664,22.99
teacher_llama31_8b,Teacher: Llama 3.1 8B,764,9,5,2510,2,23,1,9,5,1.0,366,passed,4.82,33.31
teacher_llama31_8b,Teacher: Llama 3.1 8B,765,8,7,2903,3,25,1,14,5,1.0,428,passed,5.8629999999999995,60.7
teacher_llama31_8b,Teacher: Llama 3.1 8B,766,6,3,2670,1,21,1,17,5,1.0,404,passed,5.468999999999999,25.44
teacher_llama31_8b,Teacher: Llama 3.1 8B,767,6,4,2939,2,22,1,15,5,1.0,442,passed,5.832999999999999,50.31
teacher_llama31_8b,Teacher: Llama 3.1 8B,768,9,5,3158,2,23,1,15,5,1.0,456,passed,5.982,35.13
teacher_llama31_8b,Teacher: Llama 3.1 8B,769,10,17,2480,0,30,1,21,5,1.0,364,passed,5.107,79.33
teacher_llama31_8b,Teacher: Llama 3.1 8B,770,12,4,2623,1,23,1,9,5,1.0,387,passed,5.218,34.88
teacher_llama31_8b,Teacher: Llama 3.1 8B,771,10,5,2743,2,23,1,16,5,1.0,409,passed,5.517,88.75
teacher_llama31_8b,Teacher: Llama 3.1 8B,772,13,4,2642,2,22,1,15,5,1.0,388,passed,5.256,48.84
teacher_llama31_8b,Teacher: Llama 3.1 8B,773,7,3,2383,3,21,1,14,5,1.0,347,passed,4.678999999999999,29.45
teacher_llama31_8b,Teacher: Llama 3.1 8B,774,10,3,2695,3,21,1,17,5,1.0,410,passed,5.622000000000001,29.66
teacher_llama31_8b,Teacher: Llama 3.1 8B,775,17,21,2791,0,34,1,21,5,1.0,392,passed,5.579,66.21
teacher_llama31_8b,Teacher: Llama 3.1 8B,776,14,20,3157,2,33,1,18,5,1.0,450,passed,6.184,49.8
teacher_llama31_8b,Teacher: Llama 3.1 8B,777,10,6,3003,3,24,1,21,5,1.0,447,passed,6.0889999999999995,58.01
teacher_llama31_8b,Teacher: Llama 3.1 8B,778,8,4,2938,2,22,1,14,5,1.0,441,passed,5.9270000000000005,40.14
teacher_llama31_8b,Teacher: Llama 3.1 8B,779,9,5,3243,3,23,1,17,5,1.0,478,passed,6.292999999999999,24.9
teacher_llama31_8b,Teacher: Llama 3.1 8B,780,11,5,2826,3,23,1,10,5,1.0,412,passed,5.334,79.13
teacher_llama31_8b,Teacher: Llama 3.1 8B,781,8,14,2908,2,32,1,14,5,1.0,429,passed,5.973,63.01
teacher_llama31_8b,Teacher: Llama 3.1 8B,782,10,7,3011,2,25,1,9,5,1.0,437,passed,5.7010000000000005,56.77
