action_verb_count,bullet_count,category_alcohol,category_checks,category_diet,category_exercise,category_follow-up,category_sleep,category_smoking,category_stress,distillation_id,explanation_connector_count,feature_Activity,feature_Alcohol,feature_BMI,feature_Blood Glucose,feature_Blood Pressure,feature_Cholesterol,feature_Diet,feature_Mental Health,feature_Predicted Body Age,feature_Sleep,feature_Smoking,feature_Stress,feature_evidence_count,forbidden_term_count,key_signal_coverage,medical_disclaimer_present,numeric_evidence_count,person_index,quality_score,recommendation_category_count,required_heading_count,required_heading_coverage,response_source,word_count
6,14,1,1,1,1,1,1,1,1,2199,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2199,80.62857142857143,8,5,1.0,Local rule-based fallback,232
13,25,1,1,1,1,1,1,1,1,2200,2,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,1,20,2200,93.77142857142857,8,5,1.0,Qwen teacher distillation,342
6,14,1,1,1,1,1,1,1,1,2200,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2200,80.6,8,5,1.0,Local rule-based fallback,231
17,23,1,1,1,1,1,1,1,1,2202,3,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,13,2202,90.57142857142857,8,5,1.0,Qwen teacher distillation,335
6,15,1,1,1,1,1,1,1,1,2202,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2202,80.65714285714286,8,5,1.0,Local rule-based fallback,233
14,24,1,1,1,1,1,1,1,1,2203,2,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,23,2203,89.0,8,5,1.0,Qwen teacher distillation,391
6,14,1,1,1,1,1,1,1,1,2203,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2203,80.6,8,5,1.0,Local rule-based fallback,231
16,30,1,1,1,1,1,1,1,1,2204,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,22,2204,93.0,8,5,1.0,Qwen teacher distillation,420
6,15,1,1,1,1,1,1,1,1,2204,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2204,80.74285714285715,8,5,1.0,Local rule-based fallback,236
14,29,1,1,1,1,1,1,1,1,2205,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,18,2205,93.0,8,5,1.0,Qwen teacher distillation,438
6,15,1,1,1,1,1,1,1,1,2205,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2205,80.74285714285715,8,5,1.0,Local rule-based fallback,236
14,29,1,1,1,1,1,1,1,1,2206,2,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,24,2206,89.0,8,5,1.0,Qwen teacher distillation,425
6,15,1,1,1,1,1,1,1,1,2206,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2206,80.68571428571428,8,5,1.0,Local rule-based fallback,234
15,28,1,1,1,1,1,1,1,1,2207,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,22,2207,93.0,8,5,1.0,Qwen teacher distillation,425
6,15,1,1,1,1,1,1,1,1,2207,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2207,80.74285714285715,8,5,1.0,Local rule-based fallback,236
15,29,1,1,1,1,1,1,1,1,2208,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,21,2208,93.0,8,5,1.0,Qwen teacher distillation,430
6,14,1,1,1,1,1,1,1,1,2208,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2208,80.57142857142857,8,5,1.0,Local rule-based fallback,230
14,24,1,1,1,1,1,1,1,1,2209,4,1,1,0,0,1,1,1,1,0,1,1,1,9,0,1.0,0,14,2209,91.3,8,5,1.0,Qwen teacher distillation,343
6,12,1,1,1,1,1,1,1,1,2209,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2209,80.22857142857143,8,5,1.0,Local rule-based fallback,218
14,22,1,1,1,1,1,1,1,1,2210,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,14,2210,92.94285714285715,8,5,1.0,Qwen teacher distillation,348
6,13,1,1,1,1,1,1,1,1,2210,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,23,2210,80.28571428571429,8,5,1.0,Local rule-based fallback,220
13,25,1,1,1,1,1,1,1,1,2211,3,1,1,1,0,1,1,1,0,0,1,1,1,9,0,1.0,0,19,2211,89.5,8,5,1.0,Qwen teacher distillation,407
6,13,1,1,1,1,1,1,1,1,2211,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2211,80.37142857142857,8,5,1.0,Local rule-based fallback,223
16,26,1,1,1,1,1,1,1,1,2212,1,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,16,2212,87.0,8,5,1.0,Qwen teacher distillation,372
6,15,1,1,1,1,1,1,1,1,2212,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2212,80.65714285714286,8,5,1.0,Local rule-based fallback,233
16,28,1,1,1,1,1,1,1,1,2213,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,20,2213,93.0,8,5,1.0,Qwen teacher distillation,405
6,15,1,1,1,1,1,1,1,1,2213,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2213,80.82857142857142,8,5,1.0,Local rule-based fallback,239
14,24,1,1,1,1,1,1,1,1,2214,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,18,2214,91.0,8,5,1.0,Qwen teacher distillation,386
6,15,1,1,1,1,1,1,1,1,2214,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2214,80.68571428571428,8,5,1.0,Local rule-based fallback,234
16,26,1,1,1,1,1,1,1,1,2215,5,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,1,13,2215,100.0,8,5,1.0,Qwen teacher distillation,376
6,14,1,1,1,1,1,1,1,1,2215,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2215,80.6,8,5,1.0,Local rule-based fallback,231
14,28,1,1,1,1,1,1,1,1,2216,5,1,1,1,0,1,1,1,1,0,1,1,1,10,0,1.0,0,18,2216,95.0,8,5,1.0,Qwen teacher distillation,423
6,14,1,1,1,1,1,1,1,1,2216,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2216,80.37142857142857,8,5,1.0,Local rule-based fallback,223
12,30,1,1,1,1,1,1,1,1,2217,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,21,2217,91.0,8,5,1.0,Qwen teacher distillation,391
6,14,1,1,1,1,1,1,1,1,2217,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2217,80.51428571428572,8,5,1.0,Local rule-based fallback,228
17,31,1,1,1,1,1,1,1,1,2218,5,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,20,2218,95.0,8,5,1.0,Qwen teacher distillation,447
6,15,1,1,1,1,1,1,1,1,2218,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2218,80.74285714285715,8,5,1.0,Local rule-based fallback,236
14,23,1,1,1,1,1,1,1,1,2219,4,1,1,0,1,1,1,1,0,1,1,1,1,10,0,1.0,0,12,2219,93.0,8,5,1.0,Qwen teacher distillation,361
6,15,1,1,1,1,1,1,1,1,2219,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2219,80.71428571428571,8,5,1.0,Local rule-based fallback,235
13,30,1,1,1,1,1,1,1,1,2220,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,22,2220,95.0,8,5,1.0,Qwen teacher distillation,400
6,14,1,1,1,1,1,1,1,1,2220,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2220,80.57142857142857,8,5,1.0,Local rule-based fallback,230
11,25,1,1,1,1,1,1,1,1,2221,5,1,1,0,1,1,1,1,0,0,1,1,1,9,0,1.0,0,13,2221,91.6047619047619,8,5,1.0,Qwen teacher distillation,342
6,14,1,1,1,1,1,1,1,1,2221,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2221,80.54285714285714,8,5,1.0,Local rule-based fallback,229
16,21,1,1,1,1,1,1,1,1,2222,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,12,2222,90.22857142857143,8,5,1.0,Qwen teacher distillation,323
6,15,1,1,1,1,1,1,1,1,2222,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2222,80.65714285714286,8,5,1.0,Local rule-based fallback,233
14,31,1,1,1,1,1,1,1,1,2223,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,20,2223,91.0,8,5,1.0,Qwen teacher distillation,425
6,15,1,1,1,1,1,1,1,1,2223,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2223,80.6,8,5,1.0,Local rule-based fallback,231
12,28,1,1,1,1,1,1,1,1,2224,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,25,2224,91.0,8,5,1.0,Qwen teacher distillation,381
6,13,1,1,1,1,1,1,1,1,2224,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2224,80.42857142857143,8,5,1.0,Local rule-based fallback,225
11,23,1,1,1,1,1,1,1,1,2225,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,24,2225,89.33333333333333,8,5,1.0,Qwen teacher distillation,369
6,15,1,1,1,1,1,1,1,1,2225,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2225,80.71428571428571,8,5,1.0,Local rule-based fallback,235
11,23,1,1,1,1,1,1,1,1,2226,6,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,17,2226,93.33333333333333,8,5,1.0,Qwen teacher distillation,399
6,13,1,1,1,1,1,1,1,1,2226,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2226,80.45714285714286,8,5,1.0,Local rule-based fallback,226
14,34,1,1,1,1,1,1,1,1,2227,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,25,2227,89.0,8,5,1.0,Qwen teacher distillation,460
6,15,1,1,1,1,1,1,1,1,2227,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2227,80.71428571428571,8,5,1.0,Local rule-based fallback,235
12,27,1,1,1,1,1,1,1,1,2228,4,1,1,0,1,1,1,1,1,0,1,1,1,10,0,1.0,0,13,2228,92.97142857142858,8,5,1.0,Qwen teacher distillation,349
6,14,1,1,1,1,1,1,1,1,2228,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2228,80.54285714285714,8,5,1.0,Local rule-based fallback,229
12,24,1,1,1,1,1,1,1,1,2229,3,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,21,2229,91.0,8,5,1.0,Qwen teacher distillation,366
6,13,1,1,1,1,1,1,1,1,2229,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2229,80.45714285714286,8,5,1.0,Local rule-based fallback,226
13,24,1,1,1,1,1,1,1,1,2231,4,1,1,0,1,1,1,1,1,1,1,1,1,11,0,1.0,0,10,2231,93.0,8,5,1.0,Qwen teacher distillation,363
6,15,1,1,1,1,1,1,1,1,2231,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2231,80.68571428571428,8,5,1.0,Local rule-based fallback,234
13,27,1,1,1,1,1,1,1,1,2232,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,21,2232,91.0,8,5,1.0,Qwen teacher distillation,352
6,15,1,1,1,1,1,1,1,1,2232,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2232,80.65714285714286,8,5,1.0,Local rule-based fallback,233
14,30,1,1,1,1,1,1,1,1,2233,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,19,2233,95.0,8,5,1.0,Qwen teacher distillation,422
6,15,1,1,1,1,1,1,1,1,2233,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2233,80.8,8,5,1.0,Local rule-based fallback,238
14,30,1,1,1,1,1,1,1,1,2234,5,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,19,2234,95.0,8,5,1.0,Qwen teacher distillation,466
6,15,1,1,1,1,1,1,1,1,2234,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2234,80.71428571428571,8,5,1.0,Local rule-based fallback,235
14,30,1,1,1,1,1,1,1,1,2235,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,22,2235,95.0,8,5,1.0,Qwen teacher distillation,414
6,12,1,1,1,1,1,1,1,1,2235,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2235,80.2,8,5,1.0,Local rule-based fallback,217
12,35,1,1,1,1,1,1,1,1,2236,6,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,17,2236,95.0,8,5,1.0,Qwen teacher distillation,418
6,13,1,1,1,1,1,1,1,1,2236,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2236,80.48571428571428,8,5,1.0,Local rule-based fallback,227
15,26,1,1,1,1,1,1,1,1,2237,1,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,20,2237,86.2,8,5,1.0,Qwen teacher distillation,322
6,15,1,1,1,1,1,1,1,1,2237,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,27,2237,80.74285714285715,8,5,1.0,Local rule-based fallback,236
13,26,1,1,1,1,1,1,1,1,2238,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,16,2238,93.0,8,5,1.0,Qwen teacher distillation,372
6,15,1,1,1,1,1,1,1,1,2238,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2238,80.71428571428571,8,5,1.0,Local rule-based fallback,235
15,27,1,1,1,1,1,1,1,1,2239,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,21,2239,93.0,8,5,1.0,Qwen teacher distillation,418
6,14,1,1,1,1,1,1,1,1,2239,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2239,80.51428571428572,8,5,1.0,Local rule-based fallback,228
13,23,1,1,1,1,1,1,1,1,2240,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,11,2240,89.57142857142857,8,5,1.0,Qwen teacher distillation,300
6,14,1,1,1,1,1,1,1,1,2240,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2240,80.6,8,5,1.0,Local rule-based fallback,231
14,29,1,1,1,1,1,1,1,1,2241,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,16,2241,91.0,8,5,1.0,Qwen teacher distillation,360
6,14,1,1,1,1,1,1,1,1,2241,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2241,80.62857142857143,8,5,1.0,Local rule-based fallback,232
15,38,1,1,1,1,1,1,1,1,2242,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,18,2242,93.0,8,5,1.0,Qwen teacher distillation,409
6,13,1,1,1,1,1,1,1,1,2242,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2242,80.4,8,5,1.0,Local rule-based fallback,224
15,37,1,1,1,1,1,1,1,1,2243,5,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,13,2243,95.0,8,5,1.0,Qwen teacher distillation,434
6,13,1,1,1,1,1,1,1,1,2243,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,23,2243,80.37142857142857,8,5,1.0,Local rule-based fallback,223
14,35,1,1,1,1,1,1,1,1,2244,2,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,23,2244,89.0,8,5,1.0,Qwen teacher distillation,417
6,13,1,1,1,1,1,1,1,1,2244,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2244,80.4,8,5,1.0,Local rule-based fallback,224
15,28,1,1,1,1,1,1,1,1,2245,5,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,20,2245,95.0,8,5,1.0,Qwen teacher distillation,400
6,15,1,1,1,1,1,1,1,1,2245,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2245,80.68571428571428,8,5,1.0,Local rule-based fallback,234
15,27,1,1,1,1,1,1,1,1,2246,3,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,12,2246,91.0,8,5,1.0,Qwen teacher distillation,372
6,14,1,1,1,1,1,1,1,1,2246,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2246,80.45714285714286,8,5,1.0,Local rule-based fallback,226
15,25,1,1,1,1,1,1,1,1,2248,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,1,16,2248,98.0,8,5,1.0,Qwen teacher distillation,391
6,15,1,1,1,1,1,1,1,1,2248,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2248,80.77142857142857,8,5,1.0,Local rule-based fallback,237
12,28,1,1,1,1,1,1,1,1,2249,2,1,1,0,0,1,1,1,0,0,1,1,1,8,0,1.0,0,11,2249,85.57142857142857,8,5,1.0,Qwen teacher distillation,335
6,15,1,1,1,1,1,1,1,1,2249,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2249,80.45714285714286,8,5,1.0,Local rule-based fallback,226
13,28,1,1,1,1,1,1,1,1,2250,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,13,2250,93.0,8,5,1.0,Qwen teacher distillation,392
6,15,1,1,1,1,1,1,1,1,2250,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2250,80.71428571428571,8,5,1.0,Local rule-based fallback,235
12,26,1,1,1,1,1,1,1,1,2251,1,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,21,2251,87.0,8,5,1.0,Qwen teacher distillation,358
6,15,1,1,1,1,1,1,1,1,2251,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2251,80.71428571428571,8,5,1.0,Local rule-based fallback,235
15,29,1,1,1,1,1,1,1,1,2252,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,18,2252,95.0,8,5,1.0,Qwen teacher distillation,403
6,14,1,1,1,1,1,1,1,1,2252,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2252,80.48571428571428,8,5,1.0,Local rule-based fallback,227
14,27,1,1,1,1,1,1,1,1,2253,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,20,2253,93.0,8,5,1.0,Qwen teacher distillation,399
6,14,1,1,1,1,1,1,1,1,2253,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2253,80.51428571428572,8,5,1.0,Local rule-based fallback,228
14,26,1,1,1,1,1,1,1,1,2254,3,1,1,1,0,1,1,1,0,0,1,1,1,9,0,1.0,0,16,2254,89.5,8,5,1.0,Qwen teacher distillation,373
6,15,1,1,1,1,1,1,1,1,2254,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2254,80.54285714285714,8,5,1.0,Local rule-based fallback,229
16,46,1,1,1,1,1,1,1,1,2255,5,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,20,2255,95.0,8,5,1.0,Qwen teacher distillation,448
6,13,1,1,1,1,1,1,1,1,2255,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2255,80.4,8,5,1.0,Local rule-based fallback,224
15,28,1,1,1,1,1,1,1,1,2256,4,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,21,2256,93.0,8,5,1.0,Qwen teacher distillation,392
6,13,1,1,1,1,1,1,1,1,2256,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2256,80.42857142857143,8,5,1.0,Local rule-based fallback,225
15,27,1,1,1,1,1,1,1,1,2257,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,20,2257,93.0,8,5,1.0,Qwen teacher distillation,438
6,13,1,1,1,1,1,1,1,1,2257,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2257,80.37142857142857,8,5,1.0,Local rule-based fallback,223
15,30,1,1,1,1,1,1,1,1,2258,3,1,1,1,1,1,1,1,1,0,1,1,1,11,0,1.0,0,15,2258,91.0,8,5,1.0,Qwen teacher distillation,400
6,15,1,1,1,1,1,1,1,1,2258,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2258,80.57142857142857,8,5,1.0,Local rule-based fallback,230
14,29,1,1,1,1,1,1,1,1,2259,1,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,22,2259,87.0,8,5,1.0,Qwen teacher distillation,369
6,15,1,1,1,1,1,1,1,1,2259,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2259,80.74285714285715,8,5,1.0,Local rule-based fallback,236
16,27,1,1,1,1,1,1,1,1,2260,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,24,2260,89.0,8,5,1.0,Qwen teacher distillation,419
6,15,1,1,1,1,1,1,1,1,2260,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2260,80.71428571428571,8,5,1.0,Local rule-based fallback,235
16,23,1,1,1,1,1,1,1,1,2261,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,16,2261,92.88571428571429,8,5,1.0,Qwen teacher distillation,346
6,12,1,1,1,1,1,1,1,1,2261,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2261,80.22857142857143,8,5,1.0,Local rule-based fallback,218
13,27,1,1,1,1,1,1,1,1,2262,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,24,2262,91.0,8,5,1.0,Qwen teacher distillation,400
6,15,1,1,1,1,1,1,1,1,2262,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2262,80.62857142857143,8,5,1.0,Local rule-based fallback,232
13,32,1,1,1,1,1,1,1,1,2263,6,1,1,1,0,1,1,1,1,1,1,1,1,11,0,1.0,0,24,2263,95.0,8,5,1.0,Qwen teacher distillation,445
6,12,1,1,1,1,1,1,1,1,2263,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2263,80.31428571428572,8,5,1.0,Local rule-based fallback,221
16,26,1,1,1,1,1,1,1,1,2264,2,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,18,2264,89.0,8,5,1.0,Qwen teacher distillation,363
6,15,1,1,1,1,1,1,1,1,2264,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2264,80.65714285714286,8,5,1.0,Local rule-based fallback,233
13,29,1,1,1,1,1,1,1,1,2265,5,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,18,2265,95.0,8,5,1.0,Qwen teacher distillation,378
6,15,1,1,1,1,1,1,1,1,2265,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2265,80.65714285714286,8,5,1.0,Local rule-based fallback,233
13,28,1,1,1,1,1,1,1,1,2266,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,16,2266,91.0,8,5,1.0,Qwen teacher distillation,393
6,15,1,1,1,1,1,1,1,1,2266,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2266,80.85714285714286,8,5,1.0,Local rule-based fallback,240
11,26,1,1,1,1,1,1,1,1,2267,6,1,1,1,0,1,1,1,1,0,1,1,1,10,0,1.0,0,12,2267,93.33333333333333,8,5,1.0,Qwen teacher distillation,377
6,11,1,1,1,1,1,1,1,1,2267,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,23,2267,80.08571428571429,8,5,1.0,Local rule-based fallback,213
15,25,1,1,1,1,1,1,1,1,2268,2,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,15,2268,89.0,8,5,1.0,Qwen teacher distillation,354
6,15,1,1,1,1,1,1,1,1,2268,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2268,80.6,8,5,1.0,Local rule-based fallback,231
11,25,1,1,1,1,1,1,1,1,2270,6,1,1,1,0,1,1,1,0,0,1,1,1,9,0,1.0,0,20,2270,91.83333333333333,8,5,1.0,Qwen teacher distillation,364
6,15,1,1,1,1,1,1,1,1,2270,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2270,80.6,8,5,1.0,Local rule-based fallback,231
16,29,1,1,1,1,1,1,1,1,2272,2,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,22,2272,89.0,8,5,1.0,Qwen teacher distillation,394
6,15,1,1,1,1,1,1,1,1,2272,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2272,80.62857142857143,8,5,1.0,Local rule-based fallback,232
16,31,1,1,1,1,1,1,1,1,2274,4,1,1,1,1,1,1,1,1,1,1,1,1,12,0,1.0,0,22,2274,93.0,8,5,1.0,Qwen teacher distillation,411
6,15,1,1,1,1,1,1,1,1,2274,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2274,80.74285714285715,8,5,1.0,Local rule-based fallback,236
14,30,1,1,1,1,1,1,1,1,2275,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,21,2275,89.0,8,5,1.0,Qwen teacher distillation,480
6,15,1,1,1,1,1,1,1,1,2275,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2275,80.65714285714286,8,5,1.0,Local rule-based fallback,233
14,29,1,1,1,1,1,1,1,1,2276,3,1,1,1,0,1,1,1,0,0,1,1,1,9,0,1.0,0,16,2276,89.5,8,5,1.0,Qwen teacher distillation,384
6,15,1,1,1,1,1,1,1,1,2276,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,24,2276,80.45714285714286,8,5,1.0,Local rule-based fallback,226
15,28,1,1,1,1,1,1,1,1,2277,4,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,20,2277,93.0,8,5,1.0,Qwen teacher distillation,423
6,15,1,1,1,1,1,1,1,1,2277,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2277,80.6,8,5,1.0,Local rule-based fallback,231
15,30,1,1,1,1,1,1,1,1,2278,4,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,19,2278,93.0,8,5,1.0,Qwen teacher distillation,438
6,15,1,1,1,1,1,1,1,1,2278,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2278,80.74285714285715,8,5,1.0,Local rule-based fallback,236
15,32,1,1,1,1,1,1,1,1,2279,5,1,1,1,1,1,1,1,0,0,1,1,1,10,0,1.0,0,20,2279,95.0,8,5,1.0,Qwen teacher distillation,430
6,15,1,1,1,1,1,1,1,1,2279,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,25,2279,80.65714285714286,8,5,1.0,Local rule-based fallback,233
16,29,1,1,1,1,1,1,1,1,2280,3,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,0,23,2280,91.0,8,5,1.0,Qwen teacher distillation,383
6,15,1,1,1,1,1,1,1,1,2280,2,1,1,1,1,1,1,1,0,1,1,1,1,11,0,1.0,1,26,2280,80.68571428571428,8,5,1.0,Local rule-based fallback,234
